ID_INDIVIDU,CODE_MAGASIN,PAYS,ETAT,TAILLE,TAILLE_SG,TAILLE_BONNET
48276,591,FR,E,40,90,B
48281,591,FR,E,42,85,B
48295,211,FR,E,42,90,B
48305,211,FR,E,40,90,A
48308,211,FR,E,38,85,A
48311,211,FR,E,38,85,b
48319,591,FR,E,,,
48323,591,FR,E,,,
48327,591,FR,E,38,80,A
48376,591,FR,E,44,95,B
48382,591,FR,E,38,90,B
48385,591,FR,E,42,90,B
48386,591,FR,E,40,95,B
48397,591,FR,E,44,85,A
48399,591,FR,E,40,85,B
48408,591,FR,E,40,85,B
48424,591,FR,E,38,90,B
48426,591,FR,E,38,85,B
48428,591,FR,E,38,80,B
48430,591,FR,N,42,90,C
48439,591,FR,E,40,90,B
48444,591,FR,E,38,90,B
48450,591,FR,E,38,85,C
48453,591,FR,E,40,90,B
48468,591,FR,E,42,90,B
48477,211,FR,E,38,85,A
48493,211,FR,E,38,85,B
48496,591,FR,E,38,90,D
48504,591,FR,E,40,85,C
48510,591,FR,E,38,80,B
48522,591,FR,E,,,
48525,591,FR,E,44,95,B
48528,591,FR,E,40,80,B
48537,591,FR,E,40,90,B
48548,591,FR,E,38,85,B
48549,591,FR,N,42,95,B
48555,591,FR,E,40,90,C
48564,591,FR,E,,,
48590,591,FR,E,38,85,B
48596,591,FR,N,40,85,C
48597,591,FR,E,38,90,B
48603,591,FR,N,36,80,A
48605,591,FR,E,38,85,B
48613,591,FR,E,38,85,A
48628,591,FR,E,38,85,B
48634,591,FR,E,40,85,B
48646,591,FR,E,44,95,B
48654,591,FR,E,38,80,B
48656,591,FR,E,,,
48666,591,FR,E,42,90,C
48668,591,FR,E,38,85,B
48672,591,FR,E,,,
48680,591,FR,E,,,
48686,591,FR,E,40,85,B
48693,591,FR,E,38,90,C
48701,591,FR,E,,,
48710,591,FR,E,42,95,D
48721,591,FR,E,44,95,C
48725,591,FR,E,38,90,B
48726,591,FR,E,38,90,A
48736,591,FR,E,,,
48745,591,FR,E,38,80,B
48748,591,FR,E,44,95,B
48752,591,,E,40,95,C
48772,591,FR,E,,,
48776,591,FR,E,,,
48787,591,FR,E,38,85,A
48825,591,FR,E,40,85,B
48850,591,FR,E,40,85,A
48852,591,FR,E,40,80,B
48858,591,FR,E,,,
48861,591,FR,E,44,95,B
48865,591,FR,E,38,85,D
48869,591,FR,E,,,
48877,591,FR,E,,,
48906,211,FR,E,40,90,A
48929,591,FR,E,40,90,B
48967,591,FR,E,,,
48973,591,FR,E,40,85,B
48986,591,FR,E,38,85,B
48989,591,FR,E,38,85,B
48992,591,FR,E,,85,C
48994,591,FR,E,42,90,C
49004,591,FR,E,42,90,C
49008,591,FR,N,40,90,A
49009,591,FR,S,,,
49019,591,FR,E,38,90,B
49022,591,FR,E,40,95,D
49031,591,FR,E,,,
49033,591,FR,E,42,95,B
49037,591,FR,E,40,85,B
49050,591,FR,E,36,85,B
49059,591,FR,E,,85,B
49061,591,FR,E,38,90,B
49062,591,FR,E,40,95,D
49063,591,FR,E,40,95,D
49070,591,FR,N,38,85,B
49073,591,FR,E,40,95,D
49077,591,FR,E,40,90,D
49092,591,FR,E,42,,
49094,591,FR,E,40,90,C
49097,591,FR,N,38,85,B
49107,591,FR,N,38,90,D
49115,591,FR,E,40,85,C
49132,211,FR,E,38,85,C
49133,591,FR,E,,,
49147,591,FR,E,42,95,D
49151,591,FR,N,40,90,B
49156,591,FR,N,42,90,B
49161,591,FR,E,,,
49166,591,FR,E,40,90,C
49168,591,,E,38,85,B
49181,591,FR,E,42,90,B
49191,591,FR,E,36,80,B
49202,591,FR,N,40,85,A
49203,591,FR,E,40,90,C
49204,591,FR,E,38,90,B
49206,591,FR,E,38,85,A
49211,591,FR,E,36,85,B
49212,591,FR,E,,,
49213,591,FR,N,38,85,B
49219,591,FR,E,42,95,B
49221,591,FR,E,38,90,B
49222,591,FR,E,40,,
49226,591,FR,E,40,85,A
49236,591,FR,E,38,85,B
49252,591,FR,E,38,95,D
49256,591,FR,E,42,90,B
49259,591,FR,E,40,90,B
49275,591,FR,E,40,85,B
49280,591,FR,E,44,95,B
49285,591,FR,N,42,85,B
49290,591,FR,E,44,95,B
49293,591,FR,N,42,90,B
49294,591,FR,E,40,90,B
49298,591,FR,E,42,90,B
49301,591,FR,E,36,85,A
49302,591,FR,E,36,85,B
49308,591,FR,E,40,,
49314,591,FR,E,40,90,B
49316,591,FR,E,38,85,B
49325,591,FR,M,38,85,B
49338,211,FR,E,40,90,B
49339,211,FR,E,40,85,B
49341,211,FR,E,38,85,A
49345,591,FR,E,44,95,B
49348,591,FR,N,42,85,B
49353,591,FR,E,40,85,C
49364,591,FR,E,,,
49369,591,FR,E,,,
49371,591,FR,E,36,85,B
49373,591,FR,E,42,85,B
49380,591,FR,E,38,90,B
49383,211,FR,N,44,95,B
49390,211,FR,E,36,95,B
49392,211,FR,E,40,90,D
49399,591,FR,E,40,95,C
49410,592,FR,E,42,95,C
49417,591,FR,N,38,85,B
49418,591,FR,E,,,
49420,591,FR,E,40,90,B
49432,591,FR,E,38,85,B
49439,591,FR,E,,,
49461,591,FR,E,38,85,A
49482,591,FR,S,,,
49483,591,FR,E,42,95,C
49490,591,FR,E,38,85,C
49493,591,FR,E,38,85,B
49498,591,FR,E,36,90,B
49499,591,FR,N,38,85,B
49500,591,FR,E,42,95,B
49503,591,FR,N,40,85,B
49504,591,FR,E,40,85,B
49508,591,FR,E,40,90,C
49510,591,FR,E,38,85,A
49512,591,FR,E,38,85,B
49513,591,FR,E,38,90,B
49524,591,FR,N,42,90,B
49529,591,FR,E,,95,B
49533,591,FR,E,38,90,B
49535,591,FR,E,42,90,A
49537,591,FR,S,,,
49542,591,FR,E,42,95,C
49547,591,FR,E,40,90,D
49556,591,FR,E,38,85,B
49563,591,FR,E,,,
49565,591,FR,E,,,
49569,591,FR,E,42,95,B
49575,591,FR,E,38,85,B
49581,591,FR,E,34,80,A
49588,591,FR,E,36,85,B
49600,592,FR,E,42,95,D
49601,592,FR,N,38,85,B
49616,591,FR,E,44,95,D
49617,591,FR,E,42,90,B
49620,591,FR,E,40,90,B
49630,592,FR,E,40,85,B
49635,592,FR,N,40,85,D
49649,592,FR,E,38,95,C
49661,592,FR,E,38,90,A
49673,592,FR,E,44,90,C
49678,592,FR,E,38,85,B
49687,591,FR,E,40,90,B
49689,591,FR,E,40,85,A
49695,591,FR,E,38,80,B
49698,591,FR,E,42,90,B
49710,591,FR,E,38,85,C
49729,211,FR,E,36,85,A
49731,211,FR,E,42,90,C
49734,211,FR,E,38,85,A
49737,211,FR,E,42,95,C
49743,591,FR,E,38,85,C
49754,592,FR,N,40,85,A
49756,592,FR,E,36,80,B
49757,592,FR,N,40,90,B
49767,592,FR,N,38,90,B
49772,592,FR,E,40,85,C
49774,592,FR,E,42,90,D
49781,592,FR,N,,,
49786,592,FR,E,38,85,B
49790,592,FR,N,38,90,B
49799,592,FR,E,42,90,B
49804,592,FR,E,36,80,B
49811,592,FR,E,42,95,B
49812,592,FR,E,42,90,B
49813,592,FR,N,38,85,B
49816,592,FR,E,40,85,C
49818,592,FR,E,40,95,B
49825,592,FR,E,40,90,B
49834,592,FR,E,40,85,B
49837,592,FR,E,42,90,A
49851,592,FR,N,40,90,A
49852,592,FR,N,38,80,B
49859,592,FR,E,38,90,C
49884,592,FR,N,38,90,D
49886,592,FR,E,42,95,B
49889,592,FR,E,40,90,A
49900,592,FR,N,42,90,b
49916,592,FR,E,38,85,B
49918,592,,N,40,90,A
49921,592,FR,E,40,85,B
49923,591,FR,N,38,85,C
49925,592,FR,E,42,95,B
49932,592,FR,E,,,
49936,592,FR,E,40,90,D
49952,211,FR,E,40,90,B
49959,211,FR,E,40,85,C
49961,211,FR,E,40,85,B
49963,211,FR,E,38,90,B
49972,592,FR,E,42,95,B
49987,592,FR,E,44,90,b
49991,592,FR,E,44,95,B
49994,592,FR,E,40,90,a
50001,592,FR,E,38,85,B
50006,592,FR,N,42,95,B
50015,592,FR,E,42,90,d
50019,592,FR,E,40,90,B
50022,592,FR,E,40,95,B
50027,592,FR,E,40,85,B
50034,592,FR,E,42,85,A
50038,592,FR,N,38,90,B
50039,592,FR,N,40,85,C
50048,592,FR,E,40,90,B
50059,592,FR,E,40,85,B
50076,592,FR,E,42,90,C
50082,592,FR,E,38,85,B
50091,592,FR,E,40,85,B
50094,592,FR,E,44,85,C
50102,592,FR,E,42,85,B
50104,592,FR,E,40,95,C
50121,592,FR,M,38,90,D
50125,592,FR,E,38,95,B
50138,592,FR,E,38,85,B
50142,592,FR,E,40,90,B
50143,592,FR,E,42,90,B
50144,592,FR,E,38,85,C
50147,592,FR,E,36,85,B
50150,592,FR,E,38,85,A
50159,211,FR,E,38,90,B
50167,211,FR,N,36,85,A
50172,211,FR,E,42,90,C
50202,592,FR,E,38,85,B
50205,592,FR,E,,,
50213,592,FR,E,,85,B
50233,592,FR,E,,,
50234,592,FR,N,38,80,A
50238,592,FR,E,40,90,B
50242,592,FR,E,42,95,B
50244,592,FR,E,38,85,B
50251,592,FR,E,40,85,B
50258,592,FR,E,38,85,C
50263,592,FR,E,38,80,B
50270,592,FR,M,40,85,B
50281,592,FR,N,38,90,B
50290,592,FR,M,38,85,B
50293,592,FR,E,40,85,B
50294,592,FR,E,36,85,B
50295,592,FR,E,42,90,B
50302,592,FR,E,40,85,B
50306,592,FR,E,40,95,C
50308,592,FR,E,40,90,B
50316,592,FR,E,42,90,B
50343,314,FR,N,42,95,E
50344,211,FR,E,38,90,B
50349,592,FR,E,38,85,B
50367,211,FR,E,40,85,A
50386,592,FR,E,,,
50391,592,FR,E,38,85,B
50406,592,FR,E,40,90,B
50410,592,FR,E,42,90,C
50411,591,FR,N,,,
50416,592,FR,E,40,90,C
50419,592,FR,E,38,85,B
50427,592,FR,N,40,90,A
50451,592,FR,E,42,90,A
50455,592,FR,E,44,,
50456,592,FR,N,38,85,D
50459,592,FR,E,38,90,B
50461,592,FR,E,40,90,A
50465,592,FR,E,40,90,B
50468,592,FR,E,40,85,B
50482,592,FR,E,42,95,B
50485,592,FR,E,38,85,A
50495,592,FR,E,38,80,A
50501,592,FR,E,40,90,B
50504,592,FR,N,38,85,B
50515,592,FR,E,40,85,C
50521,592,FR,E,40,85,B
50524,592,FR,E,38,90,B
50532,592,FR,E,42,95,B
50544,211,FR,E,38,85,A
50554,211,FR,E,40,90,C
50560,592,FR,E,36,90,B
50577,592,FR,E,40,85,B
50579,592,FR,E,42,90,C
50581,592,FR,E,40,90,B
50585,592,FR,E,40,90,B
50596,592,FR,N,40,85,C
50604,592,FR,N,,,
50607,592,FR,E,38,85,B
50624,592,FR,N,42,95,C
50633,592,FR,E,40,90,C
50638,592,FR,E,40,85,B
50644,592,FR,E,40,,
50648,592,FR,E,42,85,C
50652,592,FR,E,38,85,D
50655,592,FR,E,40,95,B
50657,592,FR,E,38,85,C
50658,592,FR,E,38,95,C
50659,592,FR,N,40,90,B
50695,211,FR,E,38,85,B
50696,211,FR,E,36,80,B
50697,211,FR,E,,,
50703,211,FR,E,,,
50711,592,FR,E,40,85,B
50748,211,FR,E,,,
50750,592,FR,E,40,90,B
50754,592,FR,E,40,90,B
50755,592,FR,N,,,
50761,592,FR,N,42,85,A
50775,592,FR,E,40,85,B
50784,591,FR,S,,,
50785,592,FR,E,38,90,A
50790,592,FR,E,42,90,B
50795,592,FR,N,44,90,C
50796,592,FR,E,40,90,B
50806,592,FR,E,42,95,B
50808,592,FR,E,42,95,D
50810,592,FR,E,40,90,B
50815,592,FR,E,40,90,A
50827,592,FR,E,40,85,B
50829,592,FR,N,42,90,B
50833,592,FR,E,38,85,B
50845,592,FR,E,38,85,D
50860,592,FR,E,42,95,B
50867,592,FR,E,40,85,A
50874,592,FR,N,38,90,B
50875,592,FR,N,42,,
50878,592,FR,M,40,90,B
50879,592,FR,E,40,85,A
50883,592,FR,E,40,90,a
50885,592,FR,N,40,90,C
50889,592,FR,E,38,90,B
50893,592,FR,E,42,95,C
50899,592,FR,E,40,95,C
50901,592,FR,E,38,85,B
50902,592,FR,N,36,85,B
50910,592,FR,E,40,85,C
50913,592,FR,E,38,95,B
50926,592,FR,E,40,95,B
50936,211,FR,E,40,90,C
50943,211,FR,E,40,90,B
50948,211,FR,E,38,90,B
50953,211,FR,N,38,85,B
50968,592,FR,E,40,85,B
50972,592,FR,E,40,95,B
50976,592,FR,E,38,80,C
50980,592,FR,E,42,90,B
50984,592,FR,E,38,85,B
50990,592,FR,E,38,90,B
50996,592,FR,E,36,85,B
50999,592,FR,N,40,90,B
51002,592,FR,E,,,
51011,592,FR,M,38,90,B
51014,592,FR,E,,,
51018,592,FR,E,42,85,B
51034,592,FR,E,38,85,B
51039,592,FR,E,40,90,B
51050,592,FR,E,,,
51054,592,FR,E,38,85,B
51057,592,FR,S,38,80,A
51061,592,FR,N,40,90,C
51070,592,FR,E,40,90,A
51080,592,FR,E,,,
51082,592,FR,E,42,85,D
51085,592,FR,E,38,85,B
51088,592,FR,E,42,90,B
51104,592,FR,E,38,85,B
51107,592,FR,E,42,95,C
51111,592,,N,40,85,C
51114,592,FR,E,42,95,B
51123,592,FR,E,40,,
51126,211,FR,E,40,90,B
51129,211,FR,E,38,85,B
51130,211,FR,E,42,85,B
51140,211,FR,E,40,90,B
51144,211,FR,E,36,85,B
51152,592,FR,E,40,95,B
51161,592,,E,36,90,B
51163,592,FR,E,40,95,D
51185,592,FR,E,38,85,B
51186,592,FR,E,40,90,B
51188,592,FR,E,,,
51196,592,FR,E,38,85,B
51201,592,FR,E,38,90,B
51210,592,FR,N,40,90,B
51212,592,FR,N,38,90,B
51222,592,FR,E,40,85,D
51225,592,FR,E,38,85,C
51228,592,FR,E,40,85,B
51230,592,FR,E,42,95,C
51235,592,FR,E,40,95,C
51243,592,,C,,,
51247,592,FR,N,38,85,B
51250,592,FR,E,40,90,C
51251,592,FR,E,38,90,B
51252,592,FR,E,38,85,B
51257,592,FR,E,40,90,B
51262,592,FR,E,38,85,B
51263,592,FR,E,38,85,B
51270,592,FR,N,38,90,B
51275,592,FR,E,38,85,B
51287,592,FR,E,38,85,B
51290,592,FR,E,38,85,C
51291,593,,N,44,90,D
51295,592,FR,E,42,90,B
51296,592,FR,E,40,85,B
51300,592,FR,E,42,85,A
51306,592,FR,E,38,85,A
51332,592,FR,N,40,85,B
51348,592,FR,M,38,85,B
51367,592,FR,E,40,85,C
51369,592,FR,E,40,85,C
51383,592,FR,E,38,85,B
51402,592,FR,N,42,95,B
51412,592,FR,E,38,85,A
51427,592,FR,E,40,90,B
51432,592,FR,N,42,90,B
51441,592,FR,E,36,85,B
51449,592,FR,E,,85,C
51461,592,FR,E,40,90,C
51463,592,FR,E,,80,B
51466,591,FR,M,40,85,B
51469,592,FR,N,38,85,D
51473,592,FR,E,40,85,C
51477,592,FR,E,40,85,C
51480,592,FR,E,42,90,B
51481,592,FR,E,38,85,A
51483,592,FR,E,40,85,B
51486,592,FR,E,38,,
51495,592,FR,N,38,85,C
51498,592,FR,E,38,85,B
51506,592,FR,E,38,85,D
51521,592,FR,E,42,90,B
51548,592,FR,E,40,90,B
51551,592,FR,E,40,95,D
51559,592,FR,E,42,85,C
51560,592,FR,E,,90,D
51570,211,FR,E,42,90,B
51577,211,FR,E,38,85,C
51608,592,FR,E,42,90,B
51609,592,FR,E,42,90,C
51619,592,FR,E,40,90,B
51647,592,FR,E,36,85,C
51649,592,FR,E,40,90,B
51659,593,,M,,,
51661,592,FR,N,,,
51666,592,FR,N,40,90,C
51678,592,FR,E,44,95,C
51686,592,FR,E,38,95,B
51689,592,FR,E,38,85,C
51691,592,FR,E,,,
51694,592,FR,E,40,90,D
51698,592,FR,N,40,85,B
51709,592,FR,E,40,95,C
51718,592,FR,E,40,90,B
51729,592,FR,E,42,90,A
51751,592,FR,E,40,85,A
51769,211,FR,E,42,85,B
51771,211,FR,E,40,85,B
51780,211,FR,E,38,85,B
51802,592,FR,E,44,95,D
51813,211,FR,N,38,85,B
51814,211,FR,N,42,85,C
51831,592,FR,E,,,
51835,592,FR,E,44,90,B
51838,592,FR,E,42,95,B
51840,592,FR,E,,,
51850,592,FR,N,40,90,B
51851,592,FR,N,40,90,C
51852,592,FR,E,,,
51871,592,FR,E,,,
51878,592,FR,E,38,85,B
51883,592,FR,E,,,
51899,592,FR,E,42,90,B
51904,592,FR,N,40,85,C
51910,592,FR,E,42,90,C
51914,592,FR,E,42,90,D
51932,592,FR,E,40,90,B
51942,592,FR,E,,,
51943,591,FR,N,38,90,B
51950,592,FR,E,40,85,B
51951,592,FR,E,38,85,B
51956,592,FR,E,38,95,B
51962,592,FR,E,40,90,B
51968,592,FR,E,40,80,B
51985,592,FR,E,44,90,B
52000,592,FR,E,40,90,A
52005,592,FR,E,40,85,B
52011,211,FR,E,42,95,C
52018,211,FR,E,38,85,B
52024,211,,N,40,90,C
52027,211,FR,E,40,90,C
52032,211,FR,E,40,90,C
52039,211,FR,E,40,90,B
52049,592,FR,N,44,95,C
52050,592,FR,E,38,85,B
52065,592,FR,E,40,85,D
52069,592,FR,E,40,90,B
52070,592,FR,E,36,90,B
52079,592,FR,E,38,85,C
52083,592,FR,N,40,85,A
52090,592,FR,E,40,90,C
52093,592,FR,E,40,85,C
52096,592,FR,E,42,95,B
52136,592,FR,E,40,85,B
52149,592,FR,E,42,90,B
52151,592,FR,E,36,85,B
52156,592,FR,E,40,85,B
52161,592,FR,E,42,95,C
52162,592,FR,E,38,85,D
52168,592,FR,E,38,85,B
52169,592,FR,E,40,90,B
52170,592,FR,N,38,85,B
52175,592,FR,E,42,90,B
52176,592,FR,E,38,90,C
52180,592,FR,E,42,90,B
52181,592,FR,E,38,85,B
52187,592,FR,N,40,85,C
52188,592,FR,E,42,90,B
52190,211,FR,E,36,90,C
52197,592,FR,E,38,85,B
52220,211,FR,E,38,90,B
52222,211,FR,N,38,85,B
52229,211,FR,N,42,95,C
52237,211,FR,E,40,85,C
52245,211,FR,E,42,95,B
52247,671,FR,E,38,90,B
52256,671,FR,E,38,85,C
52260,671,FR,N,42,90,C
52263,671,FR,E,42,90,C
52269,211,FR,N,42,90,A
52273,211,FR,E,40,95,B
52275,671,FR,M,46,95,B
52277,671,FR,E,38,85,B
52292,671,FR,E,38,85,A
52302,671,FR,E,42,95,B
52312,592,FR,E,38,85,B
52315,592,FR,E,38,90,C
52324,592,FR,E,40,90,D
52333,592,FR,N,42,95,B
52334,592,FR,E,40,95,C
52343,592,FR,E,,,
52347,592,FR,E,40,90,B
52352,592,FR,E,42,85,B
52372,592,FR,E,38,90,C
52378,592,FR,E,38,85,B
52381,592,FR,E,38,90,B
52387,592,FR,E,,,
52397,592,FR,E,38,85,B
52404,592,FR,E,40,95,C
52408,592,FR,E,40,85,B
52412,592,FR,E,38,85,B
52419,592,FR,E,40,90,B
52468,671,FR,E,42,90,C
52473,141,FR,E,,,
52508,671,FR,E,42,95,C
52511,671,FR,E,38,85,B
52517,671,,N,38,85,C
52519,671,FR,N,,,
52527,671,FR,E,40,90,B
52541,671,FR,E,40,90,B
52545,671,FR,N,40,85,C
52549,671,FR,E,38,90,B
52550,671,FR,E,38,85,C
52568,671,FR,N,38,85,C
52569,592,FR,E,38,85,A
52585,592,FR,E,42,90,B
52586,592,FR,S,42,85,B
52592,692,FR,M,40,90,C
52593,671,FR,E,38,85,C
52594,671,FR,E,40,90,B
52603,592,FR,E,40,95,B
52605,592,FR,E,,,
52611,592,FR,N,40,85,D
52616,592,FR,E,38,85,B
52617,592,FR,E,,,
52621,592,FR,E,38,85,B
52630,141,FR,E,42,90,C
52640,211,FR,N,38,85,B
52649,211,FR,E,38,80,A
52656,592,FR,E,40,90,B
52662,671,FR,E,38,85,B
52669,671,FR,E,40,85,B
52671,671,FR,E,40,85,B
52684,141,FR,E,,,
52697,671,FR,M,38,85,C
52710,671,FR,N,40,90,B
52714,671,FR,N,38,85,D
52719,671,FR,E,42,90,B
52727,671,FR,E,42,95,C
52729,671,FR,E,,85,B
52734,671,FR,E,36,85,B
52750,671,FR,E,40,90,A
52752,671,FR,E,40,90,B
52757,671,FR,E,42,90,C
52759,671,FR,E,42,90,D
52764,671,FR,E,40,90,A
52777,592,FR,E,38,80,B
52778,592,FR,E,42,90,B
52780,592,FR,E,40,90,C
52781,592,FR,E,40,85,B
52783,592,FR,E,38,90,B
52787,671,FR,E,38,85,B
52794,671,FR,E,42,90,B
52797,671,FR,E,,,
52806,592,FR,E,38,85,C
52810,592,FR,E,42,90,B
52811,592,FR,E,38,80,B
52812,593,FR,N,38,90,B
52832,592,FR,E,40,85,B
52835,141,FR,N,40,90,B
52848,211,FR,E,38,95,B
52858,592,FR,M,40,85,B
52859,592,FR,E,40,90,C
52869,691,FR,E,42,90,D
52884,141,FR,E,42,90,C
52891,141,FR,E,,,
52899,671,FR,E,,85,D
52902,671,FR,E,38,90,B
52910,671,FR,E,38,85,B
52917,671,FR,E,44,90,B
52935,671,,E,38,85,A
52938,671,FR,E,38,85,C
52941,671,FR,E,42,85,B
52942,671,FR,E,38,80,A
52953,671,FR,E,38,85,C
52957,671,FR,E,42,90,B
52967,671,FR,E,42,95,B
52969,671,FR,E,40,90,C
52975,671,FR,N,40,85,C
52986,671,FR,E,38,85,B
53001,671,FR,E,42,95,C
53009,671,FR,E,,,
53061,141,FR,E,40,85,B
53062,141,FR,M,,,
53063,141,FR,E,38,85,B
53076,141,FR,E,38,85,B
53088,691,FR,E,38,85,B
53090,692,FR,M,40,90,B
53093,691,FR,E,38,85,B
53103,691,FR,E,38,85,B
53107,691,FR,N,38,85,A
53114,691,FR,E,40,90,B
53118,691,FR,M,40,85,B
53119,691,FR,N,40,90,C
53128,691,FR,E,36,85,B
53130,691,FR,E,38,85,B
53138,691,FR,E,42,90,B
53143,691,FR,E,42,90,B
53145,691,FR,M,38,85,D
53147,691,FR,E,40,80,A
53156,691,FR,M,44,90,C
53158,691,FR,E,44,90,B
53164,691,FR,E,42,90,B
53167,691,FR,E,36,80,A
53187,691,FR,E,44,95,B
53188,740,FR,S,,,
53191,691,,N,42,95,B
53196,671,FR,E,40,90,B
53203,671,FR,E,40,85,B
53206,691,FR,E,38,90,B
53216,691,FR,M,40,85,B
53222,691,FR,E,40,90,C
53224,691,FR,S,,,
53230,671,FR,E,,,
53231,671,FR,E,,,
53239,671,FR,E,38,90,B
53243,920,FR,E,38,85,A
53244,920,FR,E,38,85,B
53272,920,FR,E,40,90,B
53275,920,FR,E,,,
53276,920,FR,E,36,90,C
53277,920,FR,E,40,90,C
53278,920,FR,E,,95,D
53295,920,FR,E,40,90,B
53301,920,FR,E,,,
53304,920,FR,E,42,90,C
53309,920,FR,E,40,90,A
53311,920,FR,E,40,85,B
53317,920,FR,E,40,85,B
53327,920,FR,E,,,
53333,753,FR,N,44,95,c
53337,920,FR,E,,,
53338,920,FR,E,42,90,C
53341,920,FR,E,40,90,A
53342,920,FR,E,38,90,B
53346,61,FR,E,40,90,B
53356,61,FR,E,40,90,B
53357,61,FR,E,38,90,B
53360,920,FR,E,36,85,B
53373,920,FR,E,38,85,B
53389,920,FR,E,38,90,B
53397,61,FR,E,,,
53411,671,FR,C,,,
53425,671,FR,E,,,
53430,671,FR,E,40,90,B
53447,671,FR,M,,,
53448,671,FR,N,42,90,B
53449,671,FR,E,38,85,D
53454,671,FR,E,42,90,C
53471,841,FR,N,40,90,C
53472,841,FR,N,40,85,B
53478,841,FR,E,38,85,B
53487,942,FR,E,36,85,D
53490,942,FR,E,40,85,A
53497,942,FR,E,38,90,B
53500,841,FR,M,38,85,B
53508,841,FR,E,42,90,B
53511,841,FR,N,40,85,C
53512,841,FR,E,38,85,B
53513,841,FR,E,,,
53516,841,FR,E,,95,B
53520,841,FR,E,,,
53535,841,FR,E,42,90,D
53541,841,FR,E,36,85,B
53545,841,FR,E,40,90,B
53558,61,FR,E,38,85,B
53566,841,FR,E,40,85,D
53569,841,FR,E,40,85,B
53572,841,FR,E,42,90,B
53576,841,FR,E,40,90,C
53581,920,FR,E,44,95,C
53585,920,FR,E,40,85,B
53586,920,FR,E,46,95,D
53589,920,FR,N,42,95,C
53593,920,FR,E,38,85,A
53601,61,FR,E,38,85,C
53631,920,FR,E,,,
53634,920,FR,E,36,80,B
53637,841,FR,N,40,90,B
53647,920,FR,N,40,90,B
53649,920,FR,E,38,85,B
53650,920,FR,M,38,90,A
53658,920,FR,E,,,
53662,920,FR,E,40,90,B
53668,841,FR,E,38,85,B
53672,841,FR,E,38,85,B
53674,841,FR,E,40,85,B
53676,841,FR,E,42,95,C
53685,841,FR,E,38,85,B
53706,841,FR,E,42,90,C
53709,841,FR,E,38,85,B
53710,841,FR,E,38,85,A
53714,841,FR,N,42,85,B
53721,841,FR,E,42,95,B
53735,841,FR,E,,,
53736,841,FR,E,42,90,B
53743,841,FR,M,38,90,B
53749,841,FR,E,40,85,C
53750,841,FR,E,38,85,A
53756,841,FR,N,42,95,B
53757,841,FR,E,40,90,B
53768,61,FR,E,40,90,B
53769,61,FR,E,44,90,C
53770,61,FR,E,36,85,A
53772,61,FR,N,40,90,B
53799,920,FR,E,,,
53803,920,FR,M,44,95,B
53810,61,FR,E,,90,C
53815,61,FR,E,,,
53828,920,FR,E,,,
53832,920,FR,M,42,85,B
53839,920,FR,E,44,95,C
53840,920,FR,E,40,85,B
53845,920,FR,E,36,90,A
53856,841,FR,E,42,90,B
53862,920,FR,E,,,
53864,920,FR,E,40,90,C
53869,920,FR,E,40,95,B
53893,841,FR,E,,,
53903,841,FR,E,38,85,B
53909,841,FR,E,40,90,B
53912,841,FR,E,42,,
53915,841,FR,E,36,85,C
53922,841,FR,E,40,85,A
53928,841,FR,E,42,95,C
53930,841,FR,E,,,
53934,841,FR,M,38,90,C
53935,841,FR,N,34,90,B
53938,841,FR,E,40,90,A
53944,841,FR,E,40,90,B
53951,841,FR,E,38,85,B
53954,841,FR,E,,,
53957,841,FR,E,36,85,A
53958,841,FR,E,44,95,B
53968,61,FR,E,42,90,B
53972,61,FR,N,38,85,B
53973,61,FR,N,36,80,B
53991,841,FR,E,40,95,B
53994,841,FR,E,38,95,B
54003,942,FR,E,40,85,B
54013,942,FR,E,40,85,D
54022,61,FR,E,42,95,D
54025,61,FR,N,40,85,C
54032,841,FR,E,40,85,B
54033,841,FR,E,42,90,B
54034,841,FR,E,40,85,B
54035,942,FR,E,40,85,B
54039,841,FR,E,42,90,B
54040,841,FR,E,40,85,B
54041,841,FR,E,40,90,A
54054,841,FR,E,40,90,C
54061,841,FR,E,,,
54062,841,FR,N,36,85,A
54065,841,FR,N,38,85,A
54067,130,FR,N,42,85,B
54073,841,FR,E,38,85,B
54078,841,FR,N,42,90,C
54085,841,FR,E,40,85,D
54090,841,FR,E,38,85,C
54092,841,FR,E,40,85,B
54097,841,FR,E,40,85,B
54102,841,FR,E,38,85,B
54111,841,FR,E,38,90,B
54113,841,FR,M,40,85,C
54124,841,,N,1,85,B
54139,841,FR,E,38,80,B
54142,841,FR,E,42,90,B
54153,841,FR,E,40,85,B
54163,841,FR,E,38,80,B
54170,841,FR,E,38,85,B
54173,841,FR,E,40,90,B
54174,841,FR,M,38,85,B
54185,61,FR,E,38,85,B
54187,61,FR,E,38,100,C
54207,841,FR,E,36,85,B
54211,841,FR,E,,,
54215,841,FR,E,,,
54218,841,FR,E,36,85,B
54220,841,FR,E,40,95,B
54221,841,FR,E,38,85,C
54227,841,FR,E,40,90,B
54229,841,FR,E,44,95,D
54234,61,FR,E,,,
54236,61,FR,E,40,95,C
54255,841,FR,E,40,90,A
54260,841,FR,E,40,90,C
54265,841,FR,E,38,85,b
54276,841,FR,E,40,90,B
54297,841,FR,N,40,90,C
54302,841,FR,E,40,85,B
